;username;tweet;orang 1;orang 2;orang 3;hasil;;;;;;;;
1582875746833340000;SSobrah;calon presiden yaman atau palistina mlh cocok;1;1;1;1;;;;;;;;
1583405407418340000;ibnu_Dahituaja;yaa skrng trgntung suporternya ajamau gak demo dgn tidak dtng k tribun dll boikot gitu? tpi ksian club blablabla yaa mending kasian smentara ato carut marut bginian berlangsung terusmreka mah yg di atas enak2an intnya supporter kompak demodan pasti presiden club mikir;1;-1;-1;-1;;;;;;;;
1583038629886070000;denni_sauya;presiden mempercayai akan terobosan-terobosan inovatif mas mentri dalam menumbuhkan potensi ekonomi digital indonesia erick thohir dibutuhkan untuk kemajuan bangsa;1;1;1;1;;;;;;;;
1583365955618770000;HermanEfTanouf;sebelum resmi menjadi calon presiden indonesia gubernur jawa tengah pak ganjar pranowo - ada baiknya menaruh perhatian ke salah satu sekolah di sriwulan kecamatan sayung kabupaten demak provinsi jawa tengah yaitu tk al musyrifah;1;0;0;0;;;;;;;;
1583050599125240000;LaytariI;2024 anis baswedan presiden indonesia 🇮🇩 biar ada perubahan hidup yg lebih baik dari segi ekonomi dan segi hukum serta segalanya buat rakyat indonesia 🇮🇩 dan negara indonesia 🇮🇩;1;0;1;1;;;;;;;;
1583139489974610000;golkar_id;semoga melalui kegiatan ini golkar selalu dekat dihati masyarakat dan semakin mendapat kepercayaan masyarakat kita kuningkan sulawesi tenggara kita menangkan airlangga hartarto sebagai presiden 2024 -ketua dewan pertimbangan golkar sultra ridwan bae;1;1;1;1;;;;;;;;
1583185575468710000;SatuhatiCoffee;cara 2 biada ala ala pki ini harus dituntaskan sudah cukup ini muncul setelah presiden pro pki muncul;-1;1;-1;-1;;;;;;;;
1582833721660430000;EagleReaper01;boookeeepppp  gak pantes calon presiden punya hobi nonton bokep  ;-1;-1;-1;-1;;;;;;;;
1582869909310430000;MuhammadIkhtid4;pssi memberi amplop tebal jadi lupa deh tuh presiden fifa nya;-1;-1;-1;-1;;;;;;;;
1583378378081870000;Anwarbohebo;pak anies mau minta jkw jangan pilih kasih mau minta diajak juga naik mobil presiden;-1;-1;-1;-1;;;;;;;;
1583402054068100000;Davichi101;musuh jokowi akan tetap serang jokowi siapapun cawapresnya dan akan tetap dukung siapapun lawan jokowi kalo gak mau diserang mereka jangan calonkan jokowi jika masih ingin jadikan jokowi presiden dukung dan pilih dia as simple as that;1;-1;-1;-1;;;;;;;;
1583413374569720000;Husnan_13;nunggu legend vs ikong di piala presiden sih ini klo ketemu;0;-1;0;0;;;;;;;;
1582947435261100000;Monsterbaikhati;bodoh juga kalo pikirannya begitu sudah pernah jadi walikota jadi gubernur jadi presiden 2 kali masa bisa tanpa ijazah ???  mikir rrrr;-1;-1;-1;-1;;;;;;;;
1583117570327990000;Shinob1_Konoha;presiden joko widodo menyapa sekaligus menyerahkan bantuan sosial kepada para penerima manfaat di pasar toboali bangka selatan;1;0;1;1;;;;;;;;
1582890252443660000;IsmanTengku;presiden turki tayyip erdogan mendukung gagasan putin untuk membuat pusat gas di turki bahan bakar biru gas alam akan dipasok ke eropa;1;1;1;1;;;;;;;;
1583545670115680000;BernandoPutra4;di wilayah kabupaten nganjuk petani hutan berani mendeklarasikan diri memberikan dukungan penuh terhadap prabowo subianto sebagai presiden mending prabowo;1;1;1;1;;;;;;;;
1582903461209080000;AdnanTamaa95;untuk bapak presiden yang terhormatterimakasih pak sudah memberikan yang terbaik untuk bangsa ini;1;1;1;1;;;;;;;;
1583386585810100000;AurelNovelia;menurut presiden polri merupakan aparat penegak hukum yg paling dekat dgn rakyat dan paling sering berinteraksi dgn masyarakat;1;1;1;1;;;;;;;;
1583080644602920000;tamally75;dah pak mahfud nyocot bae masak sekelas presiden di ancam mending turun jadi kepling;-1;-1;-1;-1;;;;;;;;
1583459500882700000;AlvredoBadhar;awas jngn pernah ksh kesempatan untuk berfoto dngn presiden nnti sprti kejadian  uskup sejabodetabek;-1;-1;-1;-1;;;;;;;;
1583290316425420000;bhijiq;apakah lagi2 mau jadi presiden di indonesia selalu begitu selama ini? kasihan rakyat yang gak tau apa2;-1;-1;-1;-1;;;;;;;;
1582934480024520000;MuhiddinMI;ki ireng cocote jokowi presiden indonesia terbaik/jujur dan bersih untuk saat ini surga imbalannya;1;1;1;1;;;;;;;;
1583311606087240000;ntar_yaa;salahnya bokap lu bukan presiden drun😛 koq lu iri dengki dijadiin hobby sih?;-1;-1;-1;-1;;;;;;;;
1583586501891190000;whereiselfy;di negara ini yag berkuasa itu bukan presiden tapi aparat kepolisian pagi pagi udah nemu berita yg bikin kesel aja;-1;-1;-1;-1;;;;;;;;
1583009998707210000;mochatma;anies rasyid baswedan presiden kita;1;0;0;0;;;;;;;;
1582991975287910000;triatmodjosast1;erbeda dengan pejabat indonesia urat malunya sudah hilang rai gedheg kabehada ratusan nyawa melayang karena tembakan gas air mata mereka rame2 membela diri tdk ada yang dgn kstria bertanggung jawab mundur eh suporternya disalahin stadionnya mau dirobohkan;-1;0;-1;-1;;;;;;;;
1583388615521890000;mrJack39412335;ayo bangkit pribumi ganyang jokowi pki pemalsu ijazah presiden tukang bohong;-1;-1;-1;-1;;;;;;;;
1582972198167360000;skuyreysz;kata puan 2024 bakal ada presiden perempuan ya semoga saja bu susi bisa memimpin kapan lagi punya presiden rock n roll tato  ngudud🤘🏻;0;0;0;0;;;;;;;;
1583214347555220000;Will_Syams;secara nalar jauh lebih susah mempercayai adanya tuhan loh dibanding sesuatu yg nyata dan terang benderang macam suatu ijazah asli atau palsu berarti mereka yg bingung ttg ijazah presiden gak pakai nalar;0;-1;-1;-1;;;;;;;;
1583380597590070000;AhmadiyahID;presiden amerika serikat kemarin membuat pernyataan bahwa jika presiden rusia menggunakan senjata nuklir maka akan ada reaksi dari pihak lain dan kehancuran yang akan terjadi akan berujung pada akhir dunia;1;-1;-1;-1;;;;;;;;
1583269406607520000;amerika_kost;presiden jokowi menerima tony blair di istana merdeka ;1;1;1;1;;;;;;;;
1582988213870030000;AkalSeh32213005;bapak ganjar pranowo calon presiden terbaik 😍😍😍 sumatera selatan;1;1;1;1;;;;;;;;
1583158103364690000;PensiunL;presiden mengundurkan diri dihalalkan oleh konstitusi  no debat ;-1;0;-1;-1;;;;;;;;
1582960208166260000;Lulusan_Terbaik;nah seperti ini yg benar jgn main comot lagu tanpa ijin👍 cc nasdem;-1;-1;-1;-1;;;;;;;;
1582783795602030000;DenaGPamungkas1;mau les bahasa inggris sama ibu puan ah sebelum jadi presiden;-1;-1;-1;-1;;;;;;;;
1582930853776090000;IbuNe_neng;ini org2 knpa bsa setolol ini ya jgnkan jd presiden jd pns pke ijazah palsu jg cpt ketahuan 🤦🏻‍♀️;-1;-1;-1;-1;;;;;;;;
1582934778482790000;woodsthejust;kalo fitnah kenapa pak presiden ini gak berani dateng ke pengadilan untuk membuktikan keaslian ijazah nya giliran ke reuni dateng buat apa coba? lawak banget;-1;-1;-1;-1;;;;;;;;
1583500211325790000;oking_g_miharja;kongkow bareng ketum pai sembari ngopi hotel presiden excekutive club jababeka;1;0;0;0;;;;;;;;
1583420816414230000;densus_505;jkw presiden smpai 2024 anis masih gelap😂;0;-1;-1;-1;;;;;;;;
1583426953779960000;kanim_sibolga;momentum masa kerja 3 tahun pemerintahan presiden joko widodo dan wakil presiden ma'ruf amin dan capaian kinerja pemerintah tahun 2022;0;0;0;0;;;;;;;;
1583025150093850000;AgusPra17277810;2x walikota gubenur 2x presiden kok pakai ijazah palsu😂🤣logika dari mana? terus orang se indonesia dianggap bodoh apa? 😂😀🤣;-1;-1;-1;-1;;;;;;;;
1583254675230690000;PinappleRed;ya ga akan masuk akal bos kalo org biasa kalo anak presiden buka bisnisinvestor pasti rebutan mau investkrn pasti berhasil boosting bisnis ya dr bapaknya dan itu previledgegausah ngiri bos usaha sebisanya aja;0;0;0;0;;;;;;;;
1582881584163980000;SubHan60607584;luar biasa calon presiden kita negarawan yg baik hati;1;1;1;1;;;;;;;;
1583233176348290000;oryza_wirawan;hanya presiden dari negara yg lebih kuat yg bisa ngancam presiden negara lain;1;1;1;1;;;;;;;;
1582805856034640000;exelrockstar;mau fans si ahok mau haters si ahok ataupun bukan keduanya kl idiot ya idiot aja tp kl smart ya smart eh tolol apa bedanya presiden perintahkan langsung ataupun kemen bumn yg perintahkan menteri bumn kan bawahannya presiden dan hrs jalankan visi misi presiden 🤣🧠🤏;-1;-1;-1;-1;;;;;;;;
1583473968232940000;OmBrewoksNew;tony blair setiap kali pak presiden ngomong dia selalu menganggukkan kepala artinya dia paham apa yg disampaikan oleh pak presiden pantas saja indonesia di segani di mata dunia pak jokowi hebat bhs inggrisnya tanpa menggunakan teks lanjut 3 periode 💪;1;1;1;1;;;;;;;;
1583101951054480000;AntiBangsatBgs;jadi nih nkri dipimpin presiden bokep⁉️;-1;-1;-1;-1;;;;;;;;
1583085467037100000;Jul3aRhma3;dollar hampir tembus rp 16000 perkiraan bulan november bbm kembali naik bulan2 itu juga suku bunga hutang jg harus dibayar kepada para pejabat jg wakil rakyat  presidenamp jajaran menteri yg tak pernah berkeringatanda ini sukses membuat negara diambang bangkrut;0;0;0;0;;;;;;;;
1582842424526710000;mkimliz;km cocok buat jadi presiden hanni sedunia🫡;0;0;0;0;;;;;;;;
1583301528017700000;YuliantoTopik;presiden gagal aja justru mau 3 priode? gak ada budaya malu;-1;-1;-1;-1;;;;;;;;
1583357905364930000;karmakujalani;siapapun calon presiden dari pdip statusnya tetap petugas partai;1;1;1;1;;;;;;;;
1583049941173170000;veyourbaebae;apa iya sayang? 😊;0;0;0;0;;;;;;;;
1583303370890020000;bersamabersatu1;anies tolol mau presiden mau lah seluruh balai kota di tutup gorden supaya tidak kelihatan sumatera utara;-1;-1;-1;-1;;;;;;;;
1582907125709570000;kejora180968752;bapak ini kayak anak kecil presiden kok di suruh suruh;-1;-1;-1;-1;;;;;;;;
1583608401765880000;2nd_accountXYZ;sebaiknya partai paham donk masa ga bisa hire pakar gestur drpd ketumnya kena jab tipis2 mulu dri presiden ya mbok itu para menteri mundurlah ga kasihan apa ketumnya diperlakukan bgitu dirumah lamanya?;-1;-1;-1;-1;;;;;;;;
1583395601617540000;mediaindonesia;bapak presiden mendorong kami menteri-menteri untuk bersatu membuat program yang kongkrit bukan hanya wacana;1;1;1;1;;;;;;;;
1583093820610130000;guy4just1;dlm negara demokrasi xsalah presiden parti xjd pm  xsalah kn;-1;-1;-1;-1;;;;;;;;
1583251415879000000;Fery_setu;nt kudu jelasin juga latar blkg penerima dana 12mg punya usaha apa2x tp punya keahlianduit 12m mah msh ideal klw putra presiden duitnye cukup trus ada yg nambahin jumlah bsr wajar ada yg mnafsirkan negatif krn bp nya yg presiden biar yg ksh bs lbh mudah akses kmana mana🤔;-1;-1;-1;-1;;;;;;;;
1583118167567520000;fand09098393;jokowi dari walikotaguber dan jadi presiden atas izin allah swt danloe jadi apa semprul paling banter nunggu order an demo 🤣🤣🤣🤣;0;0;0;0;;;;;;;;
1582783030372230000;VIVAcoid;presiden ukraina pecat dubesnya karena bernafsu membunuh orang rusia;-1;-1;-1;-1;;;;;;;;
1583308040966920000;PuteriMinang;jangan lupa lepas kan jawatan presiden umno skali;-1;-1;-1;-1;;;;;;;;
1583100469307900000;GerBangNKRI;selain itu presiden fifa juga mengungkapkan bahwa ia hadir untuk menyepakati langkah baru bagi sepak bola indonesia dia menjamin bahwa fifa hadir untuk indonesia fifa akan tinggal dan bekerja dalam kemitraan yang erat;1;1;1;1;;;;;;;;
1583226386135030000;ISyzea;hahaha klu ga salah ada kasus ektprs sumber warasbis trans jktpembelian tanah dki klu benar yg maling dong dicalonkan jadi pasangan presiden🤣🤣🤣;-1;-1;-1;-1;;;;;;;;
1583411219100500000;YayanWiyatna7;anies terus yg loe bahastakut jadi presiden yakrn anies jadi ladang isi perut loe sama keluargakasian deh;-1;-1;-1;-1;;;;;;;;
1582967603601230000;KINGsm4kers;trus kalau katolik dilarang jd presiden ??;0;0;0;0;;;;;;;;
1582986360050580000;bratassena;daripada bapakyg hanya seonggok sampah tapi gayanya melebihi seorang presiden;1;1;1;1;;;;;;;;
1582984181004440000;dpcacehselatan;presiden ke-6 ri susilo bambang yudhoyono merasa resah dgn resesi ekonomi dunia yg hambat upaya atasi global warming ahy pemimpin perubahan;0;0;0;0;;;;;;;;
1583370989265880000;usharanimuni;presiden jokowi keren kepulauan bangka belitung;1;1;1;1;;;;;;;;
1583021013247220000;SGorank;liat noh pssi aja menolak mentah2 rekomendasi tim pencari fakta yg dibuat atas presiden emang diatas langit masih ada pssikopat;-1;-1;-1;-1;;;;;;;;
1583603239102340000;RezaSitumorang8;wni yang smart akan memilih pemimpin presiden orang indonesia asli bukan ada embel embel keturunan banyak orang indonesia asli yang sanggup dan punyah amanah beratitud yang baik tergantung rakyatnya untuk mendukung sepenuhnya jangan kita diadudomba oleh politikus sampah;1;1;1;1;;;;;;;;
1583281009163760000;MadechanS;tak doakan ganjar jadi presiden 2024 h;1;1;1;1;;;;;;;;
1582985814547780000;jon_hehe;di negeri ini ada tukang bohong mau jadi presiden ga tau malu;-1;-1;-1;-1;;;;;;;;
1582930195849180000;JadyMujahidin;bisa ya ijazah presiden ada ditangan orang lain ah sudahlah;-1;-1;-1;-1;;;;;;;;
1583401281950840000;yulrahma45;lampung selalu mendukung program-program bapak presiden jokowi;0;0;0;0;;;;;;;;
1583038808244730000;veyourbaebae;biarkan ak mnjadi kull 🥵;0;0;0;0;;;;;;;;
1583065834288670000;sholakhuddin17;pak jokowi jadi presiden itu karena kehendak allah pak anies baswedan jadi gubernur itu juga kehendak allah kita gak tau kedepannya gimana biar allah swt yang mengatur semua kehendaknya asalkan indonesia tetaplah indonesia  jangan sampai jadi negara khilafah 🙏🇮🇩;0;0;0;0;;;;;;;;
1583385053912260000;indri2979;rancangan pak jokowi juga kalo dia jadi presiden jakarta akan bebas banjir tapi tetep aja yang salah anies lol;0;0;0;0;;;;;;;;
1582957465263450000;akang136567796;walah lah nies nies udah jgn mimpi nis jd presiden lampung jgn dkung anies ya cok;-1;-1;-1;-1;;;;;;;;
1582956962660390000;nakotosumon;aku mau bilang nanti kalau sudah besar kumpulin duit ga usah banyak tahun 2010 beli yang namanya bitcoin sebanyak banyaknya dan simpan sampai 10 tahun kemudian;1;0;1;1;;;;;;;;
1583274369840610000;DiswayOfficial;mudah-mudahan ada perubahan;1;1;1;1;;;;;;;;
1582954141110120000;borutoforhokage;akuh mo maen politik identitas juga ahhh ini identitasku pribumi nusantara pemilik sah negri ini mengharamkan imigran non pribumi dan pendukungnya jd presiden di negriku;1;-1;-1;-1;;;;;;;;
1583399449560110000;salbibanakku;jelas beda jauh vocabulary bang anies sama presiden sekarang jauuuuuuuhhhhhdimana guru bahasa inggris presiden sekarang tolong komen dong penasaran sayahiks;1;-1;-1;-1;;;;;;;;
1583198225275980000;LeRidoan;korupsi makin meningkat sejak jokowi menjadi presiden tahun 2014 mayoritas koruptornya dari partai pdip yang sering teriak-teriak nkri harga mati sekian dan terimakasih;0;-1;-1;-1;;;;;;;;
1582957333860130000;Samuelmsiahaan3;kita lebih tepat pada fakta saja bukan kesaksian orang terpidana seperti kesaksian bambang tri mulyono yang mengatakan ijazah presiden jokowi hasil curian;-1;-1;-1;-1;;;;;;;;
1583180977341600000;tunjungutomo;presiden baru?;1;0;0;0;;;;;;;;
1582781140490140000;KepaArgawinata;klo pake logika goblok kadrun ini berarti dulu waktu tsunami di aceh gara2 sby jadi presiden 🤣;-1;-1;-1;-1;;;;;;;;
1582870224638220000;tempodotco;gaya presiden prancis emmanuel macron kunjungi masjid agung paris;1;0;0;0;;;;;;;;
1583008870431170000;voaindonesia;pemerintahan presiden joe biden pada rabu 19/10 memberikan hibah senilai 28 miliar untuk membangun dan memperluas produksi baterai di dalam negeri untuk kendaraan listrik di 12 negara bagian;1;1;1;1;;;;;;;;
1583466388823640000;stellaeshal;ak mw jd istri presiden ajh;0;0;0;0;;;;;;;;
1582908777983970000;Alray35191903;yang bisa memutuskan ijazah itu asli atau palsu adalah pihak sekolah dan universitas drun listen to me drun presiden sendiri pun tak bisa membuktikan jika ijazah nya itu asli karena ijazah bisa di buat di pinggir jalan seperti piagam penghargaan kan banyak jg yg palsu;1;0;0;0;;;;;;;;
1582901901494210000;Celana_hilang;gw rasa pemilu kali ini peluang terakhir bagi untuk mempertahankan keturunan sukarno pemilik partai ini jika sampai ganjar jd presiden bisa terjadi sekaligus perebutan partai dari klrg sukarno;1;-1;-1;-1;;;;;;;;
1583105183399060000;BeugJake;hadiahnya mobil tesla gue juga mau lawan presiden kalo boleh;0;0;1;0;;;;;;;;
1582962941808110000;thedankeruzzzz;dukung pak iwan bule jd presiden fifa 😄😄;0;-1;0;0;;;;;;;;
1582983278155690000;fghar135;kadrun bengong ternyata di kantong presiden jokowi ada 11000 trilyun🤣;-1;-1;-1;-1;;;;;;;;
1582826539531370000;angyath;presiden para kadrunlaknatullah jangan bawa2 indonesia;-1;-1;-1;-1;;;;;;;;
1582847128128610000;aminoto7;presiden disamain kyk penganguran kapan dipangil lsg dateng bak tkg parkir aja ngatur2;-1;-1;-1;-1;;;;;;;;
1583395867918470000;Shannon98845177;jangan dengarkan kelompok yang ingin menjatuhkan presiden  tetap fokus melakukan;1;1;1;1;;;;;;;;
1582969722899160000;iwanstj;biarin aja lah kita kerjain org model bego gini di biarkan udah gak ada kerjaan udah gak sabar mo jd presiden boneka dildo nya dipake terus;-1;-1;-1;-1;;;;;;;;
1583472749481460000;roni_suhendro;setiap gubernur punya caranya masing2 klo di zaman jokowi ahok istana - bundaran hi banjir sekarang udah gak fanatik boleh bung tp jangan bodoh lah trus ente bilang jadi presiden? pertamina aja rugi;1;1;1;1;;;;;;;;
1583257878131280000;NcangBen;bisa berubah;1;1;1;1;;;;;;;;
1582880796884730000;ZulHaid93355631;presiden bokep gimana rakyatnya pendukung nya  kacau;-1;-1;-1;-1;;;;;;;;
1583399656553610000;YanHarahap;ini dia simulasi elektabilitas calon presiden 2024 dengan 4 poros yang dihadirkan termasuk poros pdip poros gerindra-pkb poros nasdem-partai demokrat-pks dan poros golkar-ppp-pan;1;1;1;1;;;;;;;;
1583268888498010000;Deviezta08;presiden kok takut ancaman;-1;-1;-1;-1;;;;;;;;
1583382206118250000;lpkamartapura;capaian kinerja pemerintah tahun 2022 masa kerja 3 tiga tahun pemerintahan presiden joko widodo dan wakil presiden ma'ruf amin;0;0;0;0;;;;;;;;
1582937007839650000;LilaReinayah;itu udh paling cocok namanya tgl 22 jgn lupa ada pertemuan kerja dengan presiden us;1;1;1;1;;;;;;;;
1583505920880880000;HaramAsoy;sumpah dah gw demen liat lo tiap hari gagal move on lo kan kadrun dikit2 baper 🤣🤭 gw dan mayoritas rakyat indonesia akan ttp pilih yg lo sebut sales rumah untuk jd presiden dibanding mantan mendikbud pecatan yg lo pikir pinter tp ga bisa kerja;0;0;0;0;;;;;;;;
1582904472724210000;yanto_ruski;kalo menurut sy sih orang seperti adl salah satu orang yg jiwa nya sakit  dan baru akan s3mbuh ketika pa jokowi selesai menjadi presiden ri;-1;-1;-1;-1;;;;;;;;
1583463315371500000;SiswoHartoyo14;sangat setujuuudnya jelas presiden itu warga negara indonesia asli;1;1;1;1;;;;;;;;
1583404692544950000;Srianto95408312;selama nkri berdiri kokoh dan pancasila sebagai ideologi negara indonesia maka yg melanjutkan estafet kepemimpinan presiden jokowi yaitu orang2 yg punya nama akhiran o selain itu minggiiirrr jadi jgn sakit hati klo anies baswedan tidak jadi presiden indonesia merdeka merdeka;0;0;0;0;;;;;;;;
1583272519447940000;nolinguistik;gue ss dulu biar ntar kalo anies yang jadi presiden lo enggak pindah ke partai lain lagi;0;0;0;0;;;;;;;;
1583246821513920000;pnugroho28;melanjutkan kunjungan kerjanya presiden terbang dari bangka barat dengan menggunakan helikopter menuju bangka selatan untuk menyerahkan bansos di pasar toboali bangka selatan bangka belitung;1;1;1;1;;;;;;;;
